lat_stf,lat_saf,lat_pf,lon
-42.13810761231383,-44.00416406739115,-50.78913016694353,-24.33333396911621
-42.137046720245735,-44.02886769117291,-50.785943555932825,-24.25
-42.13617281061841,-44.053898823290695,-50.78456314885006,-24.16666603088379
-42.134871541045115,-44.078805630968155,-50.78510268500661,-24.08333396911621
-42.133613350235805,-44.10391419951457,-50.788613646463524,-24.0
-42.13234608729258,-44.12850391747039,-50.79429731313513,-23.91666603088379
-42.130976948805376,-44.15283986749262,-50.801658124049084,-23.83333396911621
-42.12945760282889,-44.17699325215879,-50.81249951749461,-23.75
-42.12808864617894,-44.19995843662786,-50.82569522779454,-23.66666603088379
-42.12704235667274,-44.22227395475647,-50.84105231788002,-23.58333396911621
-42.125713397216124,-44.24335117734508,-50.859170633859314,-23.5
-42.12177629493531,-44.26362559863498,-50.879419186371756,-23.41666603088379
-42.1156029744207,-44.28318152734631,-50.90202425941589,-23.33333396911621
-42.10756858930805,-44.301717171610136,-50.926983289230854,-23.25
-42.09684296789623,-44.318767622984694,-50.95389136943445,-23.16666603088379
-42.08481920302019,-44.33431186746668,-50.982015564000164,-23.08333396911621
-42.071541777271015,-44.34776028776084,-51.01089680212515,-23.0
-42.05500995127191,-44.359320890218065,-51.04072734049809,-22.91666603088379
-42.03549845922561,-44.36846898631444,-51.071167269678135,-22.83333396911621
-42.013686838982586,-44.37485341206639,-51.10155685761197,-22.75
-41.9885096353366,-44.37856846167717,-51.13259843212376,-22.66666603088379
-41.95934528313827,-44.37957811557427,-51.16294536223068,-22.58333396911621
-41.92914504379191,-44.378096449841884,-51.19257317020777,-22.5
-41.89819204650018,-44.3747659919039,-51.22235373841812,-22.41666603088379
-41.866789975897966,-44.36883720568668,-51.251066898660476,-22.33333396911621
-41.83496584362454,-44.36004873649994,-51.27757337226228,-22.25
-41.80190364222047,-44.3487608114626,-51.30273369505712,-22.16666603088379
-41.76570319807298,-44.335407843001086,-51.32727188981608,-22.08333396911621
-41.72682684990884,-44.32110432290105,-51.351365085312516,-22.0
-41.68643664923504,-44.305687824918685,-51.37381439261966,-21.91666603088379
-41.64641631225639,-44.28974530787695,-51.3945910497107,-21.83333396911621
-41.605430641695726,-44.27403780605848,-51.413827926544904,-21.75
-41.56425245665999,-44.25897938178329,-51.43077270534724,-21.66666603088379
-41.524818650730076,-44.24437228991661,-51.44663204957569,-21.58333396911621
-41.48606328444505,-44.23048833857138,-51.46087822257315,-21.5
-41.44890336725447,-44.21695214298456,-51.47220500658429,-21.41666603088379
-41.4130916500512,-44.20414166215024,-51.48144137497723,-21.33333396911621
-41.37865082166392,-44.19319244230866,-51.489118326370466,-21.25
-41.34722484222795,-44.18382805853714,-51.49453566734544,-21.16666603088379
-41.31990408103512,-44.17608952481069,-51.49770200291218,-21.08333396911621
-41.296146293779735,-44.16949091907111,-51.49723429949825,-21.0
-41.2762423826147,-44.16420447667439,-51.49557071304826,-20.91666603088379
-41.259579765969065,-44.16005653703444,-51.492258892076144,-20.83333396911621
-41.24672054053614,-44.15640174725278,-51.48727713658065,-20.75
-41.23804181998789,-44.15363251193279,-51.48149297624247,-20.66666603088379
-41.23146521949263,-44.15162711565666,-51.474548420166,-20.58333396911621
-41.22632353324318,-44.15036960062736,-51.467052738006366,-20.5
-41.22182795201659,-44.14991268860178,-51.45933756238779,-20.41666603088379
-41.21768712950341,-44.15010435312092,-51.45204553803438,-20.33333396911621
-41.21403214683398,-44.15070138282035,-51.445513128384924,-20.25
-41.21086702750473,-44.15145429846681,-51.43963858676756,-20.16666603088379
-41.20794865601488,-44.152545660420905,-51.43375282760229,-20.08333396911621
-41.205205568493575,-44.15421869388964,-51.429716765144725,-20.0
-41.20252659701796,-44.155529112218744,-51.42689744180682,-19.91666603088379
-41.199754369557425,-44.15698486245708,-51.4249477566529,-19.83333396911621
-41.1968872224801,-44.15894510968021,-51.42414319820505,-19.75
-41.194164613592555,-44.160577561876345,-51.42451733505916,-19.66666603088379
-41.19133746950293,-44.162187019462515,-51.42562459810279,-19.58333396911621
-41.1881626226452,-44.16313897610551,-51.427626058782,-19.5
-41.18530767513119,-44.16209823299758,-51.430565859670146,-19.41666603088379
-41.18293937546866,-44.160080441486684,-51.434021397444305,-19.33333396911621
-41.181393003346,-44.15667789439885,-51.43794805078488,-19.25
-41.17989499399061,-44.15142713028707,-51.442117653935874,-19.16666603088379
-41.17874831355227,-44.14399877526352,-51.44729034857775,-19.08333396911621
-41.177504042982,-44.13296428295249,-51.45319904964015,-19.0
-41.17691867016821,-44.11907060334712,-51.45853917318676,-18.91666603088379
-41.17638283220759,-44.10038388233756,-51.46476904085282,-18.83333396911621
-41.17606503276388,-44.07844944354297,-51.47151174099566,-18.75
-41.17555641048169,-44.05365366030833,-51.4779925761988,-18.66666603088379
-41.175622636418275,-44.02638851390313,-51.48469512670338,-18.58333396911621
-41.17619678736154,-43.996857849597085,-51.49108043461249,-18.5
-41.17796335558411,-43.966586056049955,-51.497658289921134,-18.41666603088379
-41.1804863539869,-43.93491964031569,-51.5045910290898,-18.33333396911621
-41.18295441036292,-43.90206297462368,-51.5119005827845,-18.25
-41.185991210769295,-43.8691433579581,-51.51956978673447,-18.16666603088379
-41.18949551261081,-43.8357454722941,-51.52777305160671,-18.08333396911621
-41.19437115216802,-43.80299520051037,-51.53631584639271,-18.0
-41.19987793650787,-43.77137073526095,-51.5454453306854,-17.91666603088379
-41.20640186555381,-43.741770006622154,-51.554511625863455,-17.83333396911621
-41.21386108684371,-43.71287591840855,-51.56406519143039,-17.75
-41.222043340412185,-43.68375439748141,-51.57396760866544,-17.66666603088379
-41.2310865744838,-43.65534919832118,-51.58450386078479,-17.58333396911621
-41.24121208929301,-43.627435734545315,-51.595908846140325,-17.5
-41.251626652687314,-43.60033583736083,-51.607651687324356,-17.41666603088379
-41.26297254029195,-43.57398949853536,-51.61893004028885,-17.33333396911621
-41.27529675439131,-43.547777425658346,-51.630271406568966,-17.25
-41.28885732332864,-43.52029344843808,-51.64096240415355,-17.16666603088379
-41.30347974529972,-43.49250105294391,-51.65075237962093,-17.08333396911621
-41.31892471367299,-43.4648177350934,-51.65933902994454,-17.0
-41.33555617183604,-43.43667246888344,-51.6680135622731,-16.91666603088379
-41.352794631608155,-43.4080526418955,-51.67561381382915,-16.83333396911621
-41.37120962546616,-43.378397263698474,-51.68216410691565,-16.75
-41.39028305364033,-43.34929677430915,-51.687442499376054,-16.66666603088379
-41.410243249931874,-43.31866445296655,-51.69128344166635,-16.58333396911621
-41.43144607984619,-43.28780514596,-51.69318668682528,-16.5
-41.45466964740181,-43.256902390014126,-51.69305187184133,-16.41666603088379
-41.47869014172326,-43.22575650505288,-51.692072874292904,-16.33333396911621
-41.503197122099536,-43.19489133839043,-51.689432878712914,-16.25
-41.52812543496463,-43.16554031362819,-51.68646797304641,-16.16666603088379
-41.553335760585846,-43.137044035526394,-51.68268903454776,-16.08333396911621
-41.57887208714056,-43.110288690730165,-51.67829489004885,-16.0
-41.60409746640995,-43.08589965314881,-51.67219377131688,-15.916666984558105
-41.62959332695714,-43.0647731400293,-51.66488969542993,-15.833333015441895
-41.654937819231954,-43.04718951925819,-51.65656586690764,-15.75
-41.68084625720136,-43.03293784867308,-51.6475129122877,-15.666666984558105
-41.706667024538426,-43.02281252922413,-51.63742419656622,-15.583333015441895
-41.732338605255045,-43.016683974594024,-51.6269044410026,-15.5
-41.7573292557062,-43.013722517065695,-51.61630472022599,-15.416666984558105
-41.78244709255413,-43.014316163382624,-51.60444672266641,-15.333333015441895
-41.80803429824754,-43.01860085496617,-51.592490911147365,-15.25
-41.833801688416294,-43.02674111600064,-51.579933701688425,-15.166666984558105
-41.860442226820304,-43.039215867641325,-51.56658940436347,-15.083333015441895
-41.88780227598059,-43.0546981436361,-51.552964211502605,-15.0
-41.91651207468076,-43.07305904115108,-51.538820220385475,-14.916666984558105
-41.94668953271559,-43.09386863622715,-51.5243854127275,-14.833333015441895
-41.977444694878976,-43.117183038973934,-51.5094381564929,-14.75
-42.00924958032274,-43.14247133012801,-51.49392669196692,-14.666666984558105
-42.04109136723546,-43.17029178823742,-51.47824479457983,-14.583333015441895
-42.072851018493544,-43.200088962448966,-51.461907120776964,-14.5
-42.103979884690915,-43.231621787939126,-51.44553837836734,-14.416666984558105
-42.134267448706176,-43.26466526388071,-51.42953893534511,-14.333333015441895
-42.165337129463374,-43.29910109827758,-51.41305807635056,-14.25
-42.195839027795,-43.334728572288725,-51.39634166910114,-14.166666984558105
-42.224628364539434,-43.371092374371045,-51.37988901554592,-14.083333015441895
-42.25286842213316,-43.408293239553124,-51.363337280006,-14.0
-42.28094472468845,-43.44592354329595,-51.346579840700464,-13.916666984558105
-42.30823452819171,-43.48384862760176,-51.33077495649798,-13.833333015441895
-42.334799893327066,-43.52212127691433,-51.315012454994964,-13.75
-42.360083265439116,-43.56039454203643,-51.30009403904909,-13.666666984558105
-42.38540953369577,-43.59908009678808,-51.286318000039934,-13.583333015441895
-42.410615121641264,-43.63729483639752,-51.273344708868215,-13.5
-42.435176833243595,-43.67515986904265,-51.26030378236552,-13.416666984558105
-42.45968344655616,-43.71216358696972,-51.24694025179275,-13.333333015441895
-42.48135860194184,-43.748893204988406,-51.23402282702228,-13.25
-42.5015561823786,-43.784713403770745,-51.22129338492371,-13.166666984558105
-42.52185040729596,-43.81943253295131,-51.208753766836935,-13.083333015441895
-42.54046056729775,-43.8531876626595,-51.19622808029201,-13.0
-42.55692759650935,-43.885663064203136,-51.18385522347068,-12.916666984558105
-42.572350785374844,-43.916781092892656,-51.17107358378288,-12.833333015441895
-42.58610718949131,-43.946587204958384,-51.15834972214236,-12.75
-42.59814703266876,-43.97516268838649,-51.14528500956413,-12.666666984558105
-42.6084440869629,-44.00175363701276,-51.1316884085741,-12.583333015441895
-42.61673947534444,-44.02694517334092,-51.11816913855349,-12.5
-42.62432477302652,-44.050451618990145,-51.104477431618555,-12.416666984558105
-42.630218708191386,-44.07278746467839,-51.09083899436593,-12.333333015441895
-42.63543031260239,-44.09319375308943,-51.07634202685515,-12.25
-42.63984870107505,-44.11193917887551,-51.06067092444741,-12.166666984558105
-42.64178971541201,-44.12941853325623,-51.044132389231756,-12.083333015441895
-42.641371330853275,-44.14523029439243,-51.026585349380646,-12.0
-42.638271376376004,-44.15962086659891,-51.00744684609575,-11.916666984558105
-42.63156565559394,-44.17275451933475,-50.987211690419976,-11.833333015441895
-42.62313943339823,-44.18417624005985,-50.96621096351158,-11.75
-42.61255892862088,-44.19425029972453,-50.944115740786145,-11.666666984558105
-42.599982927631864,-44.202602442912955,-50.920583228661265,-11.583333015441895
-42.585471548378145,-44.20923636098387,-50.89518544572161,-11.5
-42.5688821990738,-44.21455427573471,-50.86786075126136,-11.416666984558105
-42.550415204130566,-44.2183606217063,-50.839116038468774,-11.333333015441895
-42.53020870291997,-44.2208397519315,-50.80834228369293,-11.25
-42.508999139551975,-44.222233201057186,-50.775315369516875,-11.166666984558105
-42.486103794822824,-44.22241486142341,-50.740454643743995,-11.083333015441895
-42.461179298000566,-44.22118751477942,-50.70358413512114,-11.0
-42.43580932533089,-44.21875126212151,-50.66564100360534,-10.916666984558105
-42.40967573234853,-44.215082595470285,-50.625230133899294,-10.833333015441895
-42.380396690007025,-44.210428308246414,-50.58290356694916,-10.75
-42.34887690916684,-44.20469955092804,-50.53836138795082,-10.666666984558105
-42.31395840264712,-44.19815874277179,-50.49124658729244,-10.583333015441895
-42.27581181987043,-44.19098977681821,-50.443209345487894,-10.5
-42.23607653951728,-44.183066993146554,-50.393982276353036,-10.416666984558105
-42.19538800589412,-44.174529080189096,-50.34250027183922,-10.333333015441895
-42.15478465418336,-44.16550592138233,-50.29005724961585,-10.25
-42.1126688461371,-44.156283978331025,-50.2367234126937,-10.166666984558105
-42.07085944703016,-44.14632255401139,-50.181965252877966,-10.083333015441895
-42.02997906538544,-44.13679579723027,-50.12612092973484,-10.0
-41.9871119052897,-44.12759009707752,-50.06905423418345,-9.916666984558105
-41.94150557243004,-44.118702125767975,-50.01122915449596,-9.833333015441895
-41.89589410141872,-44.1097658022455,-49.9525729107226,-9.75
-41.847623920760235,-44.1013716934177,-49.89334147157282,-9.666666984558105
-41.80110473393132,-44.09330954946117,-49.833722426542316,-9.583333015441895
-41.75866179816937,-44.08601867316681,-49.77293280212965,-9.5
-41.71564144385135,-44.079477528112896,-49.71113972872442,-9.416666984558105
-41.67193908460977,-44.07382718363766,-49.64954737353787,-9.333333015441895
-41.62706173471252,-44.06917529968147,-49.58746387984596,-9.25
-41.58300967277883,-44.065621011143634,-49.525165543060034,-9.166666984558105
-41.53791596151954,-44.063408313075065,-49.46259184193149,-9.083333015441895
-41.49400725664916,-44.06203783788798,-49.40047666947467,-9.0
-41.45106355216347,-44.06226761764108,-49.33818644256187,-8.916666984558105
-41.41097775587118,-44.06424066372859,-49.27557814426523,-8.833333015441895
-41.37238855091142,-44.06790066685414,-49.211922978303626,-8.75
-41.33888736091593,-44.073120979068555,-49.148506737941155,-8.666666984558105
-41.306134121111036,-44.079960646461124,-49.085214804047204,-8.583333015441895
-41.27130426931633,-44.08780158867912,-49.02259813280963,-8.5
-41.23793472286675,-44.096840155995075,-48.961455380542354,-8.416666984558105
-41.205881673293135,-44.10705983683335,-48.90198034255382,-8.333333015441895
-41.171984929954355,-44.11814930190064,-48.844713440185295,-8.25
-41.13828957333136,-44.129802183970355,-48.79019367636826,-8.166666984558105
-41.10554478234084,-44.14223139635889,-48.738579397849094,-8.083333015441895
-41.06988447450035,-44.1549833637066,-48.68998133799806,-8.0
-41.03199381922498,-44.167306480954345,-48.645575652088844,-7.916666507720947
-40.990403713919285,-44.179112832584075,-48.60594827230644,-7.833333492279053
-40.948406285978926,-44.19068667886959,-48.57140371683412,-7.75
-40.90305211613838,-44.20205355372588,-48.541582675417466,-7.666666507720947
-40.85709563972668,-44.21265784582343,-48.517729145341015,-7.583333492279053
-40.810344607253974,-44.222698285281126,-48.49926120631068,-7.5
-40.76179172997752,-44.23224164657491,-48.48574446863177,-7.416666507720947
-40.714241496755534,-44.24150649459273,-48.47659724527355,-7.333333492279053
-40.66896027468289,-44.24986252413015,-48.47203272182054,-7.25
-40.62077412664995,-44.257563121793964,-48.47148117777741,-7.166666507720947
-40.57175897234962,-44.26431336028656,-48.47516225708855,-7.083333492279053
-40.521958601806936,-44.270888186880306,-48.48241624291401,-7.0
-40.47273583047184,-44.27668762088452,-48.49248882875661,-6.916666507720947
-40.42356372893803,-44.28192158688102,-48.5055509326992,-6.833333492279053
-40.37270177153263,-44.28660158832657,-48.52162410269339,-6.75
-40.32440296993894,-44.289989967320956,-48.539300018727666,-6.666666507720947
-40.27582426745635,-44.29285202195404,-48.55911304419214,-6.583333492279053
-40.22749116546051,-44.294631025601944,-48.57946193327559,-6.5
-40.18110349357444,-44.29546728954953,-48.60180101240753,-6.416666507720947
-40.13348786211939,-44.294690817424225,-48.62450301623638,-6.333333492279053
-40.084222402707184,-44.29351006569265,-48.64784974575042,-6.25
-40.033744077085395,-44.291835297831774,-48.6723703941214,-6.166666507720947
-39.98192805557654,-44.28956016844963,-48.69662522306728,-6.083333492279053
-39.93122848831997,-44.28647152422176,-48.72071851891815,-6.0
-39.881790496634416,-44.28316097389873,-48.74517049524518,-5.916666507720947
-39.8357764723692,-44.27951232038057,-48.7690768742267,-5.833333492279053
-39.79129527647028,-44.27554167596961,-48.79283106754276,-5.75
-39.745763160370856,-44.271053431273764,-48.8170631526597,-5.666666507720947
-39.70095924452289,-44.267589469544674,-48.83953286456893,-5.583333492279053
-39.65662701214852,-44.26520463585223,-48.861984899981735,-5.5
-39.61317849630191,-44.26506628166851,-48.88312085717653,-5.416666507720947
-39.5708574169317,-44.26682203297892,-48.9047449830558,-5.333333492279053
-39.530554949417315,-44.26892715308611,-48.92520721853515,-5.25
-39.49508238334083,-44.27184978426238,-48.94487201935399,-5.166666507720947
-39.46392363009208,-44.27594823149355,-48.96454525967754,-5.083333492279053
-39.43576243255083,-44.27932511712297,-48.984237205204295,-5.0
-39.4108170926718,-44.28380352362544,-49.00316958074216,-4.916666507720947
-39.38780341104645,-44.28795956875701,-49.022082047773615,-4.833333492279053
-39.366292765767064,-44.29268848148393,-49.04006744638741,-4.75
-39.3465374540736,-44.29856489120967,-49.0574111817375,-4.666666507720947
-39.32673766160558,-44.30330404688652,-49.0747741628492,-4.583333492279053
-39.308093547131435,-44.30770106267678,-49.091566234745045,-4.5
-39.28891847824923,-44.30949105325829,-49.10774314263089,-4.416666507720947
-39.26900118171853,-44.30998864169684,-49.12251131912178,-4.333333492279053
-39.24746587956814,-44.31025738461307,-49.13711476770868,-4.25
-39.22414708900283,-44.30924038785265,-49.1506353272332,-4.166666507720947
-39.19701635449021,-44.307759406015784,-49.16307801054058,-4.083333492279053
-39.16745077428364,-44.30722991432041,-49.174161710924146,-4.0
-39.134498294421604,-44.30627755287043,-49.18422235772302,-3.9166667461395264
-39.09969627049024,-44.30667060525749,-49.19325275412732,-3.8333332538604736
-39.06479171207132,-44.307184318705616,-49.20142065331629,-3.75
-39.02984386057239,-44.30789518779337,-49.208538652803526,-3.6666667461395264
-38.99570105811696,-44.30967262229382,-49.21460122484378,-3.5833332538604736
-38.96283712889992,-44.31252135306229,-49.22015924827132,-3.5
-38.92936508454553,-44.31760866725255,-49.22516224350668,-3.4166667461395264
-38.89407430452014,-44.32379670065757,-49.22974755376313,-3.3333332538604736
-38.860408274669076,-44.331977116308934,-49.23375146533656,-3.25
-38.82775925432773,-44.342028087594095,-49.23721744564264,-3.1666667461395264
-38.79769341757268,-44.35316826346059,-49.240352737806866,-3.0833332538604736
-38.770050289828525,-44.365286223085256,-49.24349552817234,-3.0
-38.74494075271397,-44.37814256785828,-49.24648123966532,-2.9166667461395264
-38.72122533635908,-44.39115859314247,-49.24956396037309,-2.8333332538604736
-38.695477981416,-44.406157350851316,-49.25313978862089,-2.75
-38.67046562101475,-44.421361748621365,-49.25628008157067,-2.6666667461395264
-38.6455025868357,-44.43656239476783,-49.260214521653644,-2.5833332538604736
-38.61946244017788,-44.4513702465239,-49.264004845123004,-2.5
-38.59364450444619,-44.46630371610954,-49.268346632733746,-2.4166667461395264
-38.57034601129972,-44.48092075400041,-49.2731363592871,-2.3333332538604736
-38.54745481718154,-44.49402855731822,-49.27792614051273,-2.25
-38.52420455851882,-44.50644765080177,-49.28291896549271,-2.1666667461395264
-38.500342969087065,-44.51811350384296,-49.2879325366819,-2.0833332538604736
-38.475634122290096,-44.529452590833046,-49.29300344526873,-2.0
-38.45093294665085,-44.539627516828936,-49.29866421092334,-1.9166666269302368
-38.42628250469396,-44.54837248950198,-49.30372775418417,-1.8333333730697632
-38.40455575300483,-44.553803026629915,-49.308215451450785,-1.75
-38.382609618975785,-44.55654531056708,-49.31352545326138,-1.6666666269302368
-38.36008866093146,-44.557286805030095,-49.31891896607804,-1.5833333730697632
-38.33752423813734,-44.55525310914141,-49.32484311526835,-1.5
-38.31559860673531,-44.54976706582192,-49.33172986546941,-1.4166666269302368
-38.293176795364054,-44.54079325230243,-49.3386504918894,-1.3333333730697632
-38.27197569022944,-44.52895252364862,-49.34619986356671,-1.25
-38.252704315261234,-44.51365476990924,-49.35433173983605,-1.1666666269302368
-38.23548232070983,-44.495309085669334,-49.3640207833756,-1.0833333730697632
-38.219903409510486,-44.47316993138147,-49.37512592298853,-1.0
-38.20523483914672,-44.44866879268928,-49.38779112657752,-0.9166666865348816
-38.191209472996,-44.42179003929124,-49.401752563952556,-0.8333333134651184
-38.178014668198905,-44.39284952926467,-49.41807576368725,-0.75
-38.164908952729824,-44.36397920277173,-49.4362402277901,-0.6666666865348816
-38.152625728679496,-44.33441703771157,-49.4565708299667,-0.5833333134651184
-38.14213492037758,-44.30542019522799,-49.479343984854495,-0.5
-38.13357948618591,-44.27692876924282,-49.50362806638082,-0.4166666567325592
-38.12721538313273,-44.250497646550436,-49.53004128168499,-0.3333333432674408
-38.121900907101036,-44.225494322431985,-49.55885744475813,-0.25
-38.11689088000611,-44.20246904696106,-49.58978027910572,-0.1666666716337204
-38.11257813055048,-44.18162067185423,-49.62201619429141,-0.0833333358168602
-38.10945318854465,-44.16428511312609,-49.655347381975275,-1.8189894035458565e-12
-38.10687036928045,-44.14989792574019,-49.689185013451485,0.0833333358168602
-38.104864833762825,-44.139062996432045,-49.72393567946432,0.1666666716337204
-38.103271052858396,-44.13283786835914,-49.75921290046114,0.25
-38.102828267634024,-44.12986127186493,-49.794049271200066,0.3333333432674408
-38.10380715426523,-44.130193478888714,-49.82796361349667,0.4166666567325592
-38.105350567903464,-44.1340667898945,-49.86124000625845,0.5
-38.107404497758836,-44.141578660347676,-49.8943561755034,0.5833333134651184
-38.10995912796605,-44.1521950711733,-49.92840521153108,0.6666666865348816
-38.11220966469463,-44.16649539147735,-49.962185792267,0.75
-38.11570069133919,-44.18414210519672,-49.99614936260108,0.8333333134651184
-38.12021869216226,-44.205155488103365,-50.02967016873535,0.9166666865348816
-38.12464990687328,-44.22851833961628,-50.062632876106875,1.0
-38.12954335590308,-44.25401199058249,-50.09526953788872,1.0833333730697632
-38.136090528977604,-44.281771223751115,-50.12874006434513,1.1666666269302368
-38.14404625264425,-44.311167774847995,-50.161257909710855,1.25
-38.15316315793907,-44.341804500307354,-50.19322531764889,1.3333333730697632
-38.162785221449695,-44.373986511365025,-50.224207508820484,1.4166666269302368
-38.172623255231805,-44.40709350522863,-50.253583235614514,1.5
-38.181096599392156,-44.44066977639678,-50.280875310897834,1.5833333730697632
-38.188112748421894,-44.474618320826714,-50.304612797042466,1.6666666269302368
-38.19548157630563,-44.50901164038891,-50.32478835263159,1.75
-38.20234616941455,-44.54350932938712,-50.34039599551516,1.8333333730697632
-38.20900466014888,-44.577812899744266,-50.35228706518808,1.9166666269302368
-38.21482125046813,-44.61234272159597,-50.36043996990883,2.0
-38.220393541771685,-44.64669944594146,-50.36448589460349,2.0833332538604736
-38.224412167463356,-44.680418369320115,-50.36333346489666,2.1666667461395264
-38.226987195612054,-44.712758268275586,-50.35706349388841,2.25
-38.228654280541434,-44.744228329566,-50.346700157866906,2.3333332538604736
-38.230213847950864,-44.77471617250425,-50.33223497569035,2.4166667461395264
-38.23111399637117,-44.80376859734718,-50.31428417616209,2.5
-38.2313702837458,-44.83187018279256,-50.29252442702204,2.5833332538604736
-38.23197307007232,-44.85840371089006,-50.26830492377071,2.6666667461395264
-38.23201608531689,-44.88354229673086,-50.24219853000875,2.75
-38.231670275516606,-44.90733111498427,-50.21511006019733,2.8333332538604736
-38.23088362826661,-44.92868148067851,-50.187223104034565,2.9166667461395264
-38.23030865162138,-44.947507006260025,-50.15850806614708,3.0
-38.22950081094442,-44.963942419460835,-50.129648251163474,3.0833332538604736
-38.22898324249913,-44.9781467375175,-50.10130410489581,3.1666667461395264
-38.22875268952976,-44.990366219549145,-50.07410479096509,3.25
-38.227509651966194,-45.000593666416414,-50.04792106564503,3.3333332538604736
-38.22551700125296,-45.00786929574593,-50.02346868587338,3.4166667461395264
-38.22412193576704,-45.0126535005418,-50.000271450375756,3.5
-38.225367823765595,-45.014239929769396,-49.97868584710243,3.5833332538604736
-38.22781039304413,-45.01339345879024,-49.95850854937572,3.6666667461395264
-38.23167651110856,-45.00950530093393,-49.94013783609635,3.75
-38.235450383393214,-45.0026975711439,-49.9237175568912,3.8333332538604736
-38.23969601136667,-44.993821514556856,-49.90890939664589,3.9166667461395264
-38.24513952844777,-44.98204902921403,-49.89581126307263,4.0
-38.25230485102066,-44.96792121510447,-49.88438545755187,4.083333492279053
-38.26107176836205,-44.95074852660008,-49.87450795616842,4.166666507720947
-38.271032865623525,-44.931375058668614,-49.866492771059534,4.25
-38.282836691605766,-44.90889014961437,-49.86035291518693,4.333333492279053
-38.29705779028527,-44.884014389485486,-49.8560380174832,4.416666507720947
-38.31183668467103,-44.85632740851643,-49.85370040933922,4.5
-38.32675914320365,-44.82665698809177,-49.853098261234415,4.583333492279053
-38.341626732748864,-44.79452171556952,-49.85458397408642,4.666666507720947
-38.35531419563966,-44.75995964786153,-49.857949499991406,4.75
-38.37036706792404,-44.72344782652677,-49.86323212609299,4.833333492279053
-38.384846611064994,-44.68481873669531,-49.87035703564026,4.916666507720947
-38.398245415569825,-44.644858503484635,-49.87986446421823,5.0
-38.410645594992125,-44.6041107667018,-49.89125220498079,5.083333492279053
-38.42180848352072,-44.56301471328399,-49.90465801899185,5.166666507720947
-38.432115796625716,-44.52094525787144,-49.920303651979566,5.25
-38.44153359195332,-44.47922659086802,-49.9382015342561,5.333333492279053
-38.44991605370133,-44.43851731101882,-49.95820091837087,5.416666507720947
-38.45808209088744,-44.399152065240095,-49.98068574743085,5.5
-38.465564756292515,-44.36120392701823,-50.00582713764601,5.583333492279053
-38.47283380759877,-44.32509259441752,-50.03316829323138,5.666666507720947
-38.480492919185174,-44.290997053933516,-50.062874865632836,5.75
-38.48802578747797,-44.259072356913656,-50.09486688954488,5.833333492279053
-38.49595472289561,-44.22971927261016,-50.12875281876356,5.916666507720947
-38.50458233995622,-44.20317833417727,-50.16431881984496,6.0
-38.51348334526889,-44.17864091940447,-50.20134670132262,6.083333492279053
-38.52387303195091,-44.15674708184741,-50.2394137108431,6.166666507720947
-38.53489228921382,-44.137406531095074,-50.27680408069065,6.25
-38.54714528900394,-44.1204494527366,-50.313466083990825,6.333333492279053
-38.559635346923976,-44.10544036948491,-50.348324199387214,6.416666507720947
-38.57226059258509,-44.09229338834316,-50.380584719471194,6.5
-38.58522578179731,-44.080827500664576,-50.40931655421249,6.583333492279053
-38.59962615674135,-44.07103467530043,-50.43434017377346,6.666666507720947
-38.61525321777956,-44.06289852758774,-50.454891289907785,6.75
-38.63121211009051,-44.05637069757653,-50.469799789179774,6.833333492279053
-38.647886232127156,-44.05114463723735,-50.478666149236965,6.916666507720947
-38.66418067422493,-44.04706354546588,-50.48148600263779,7.0
-38.68072871591679,-44.04411250155649,-50.47786226694756,7.083333492279053
-38.69759977101018,-44.042154266594586,-50.46742408552287,7.166666507720947
-38.71462999800525,-44.04137432022699,-50.45157786817567,7.25
-38.731199061311315,-44.04158614510161,-50.429181426399815,7.333333492279053
-38.74927396945852,-44.04257878697107,-50.40130413226138,7.416666507720947
-38.76735321162659,-44.04463325542537,-50.36751614572299,7.5
-38.7852984484247,-44.047892588938346,-50.329092414189894,7.583333492279053
-38.80566173568604,-44.05202351381748,-50.28530723397693,7.666666507720947
-38.82459418488557,-44.057280662820865,-50.23612652163026,7.75
-38.844336549937196,-44.06336756113345,-50.1825630836554,7.833333492279053
-38.8641386190966,-44.07046254247164,-50.12516212908258,7.916666507720947
-38.88572785233694,-44.078423586303806,-50.064412341664486,8.0
-38.908290392061595,-44.08728912933793,-50.00117805389289,8.083333015441895
-38.929261942944194,-44.097086291632735,-49.93620369841392,8.166666984558105
-38.94877262668004,-44.107718023530595,-49.8710502162644,8.25
-38.967735342466426,-44.119212111249375,-49.8057534161068,8.333333015441895
-38.985355075116296,-44.131502468035116,-49.74186392552008,8.416666984558105
-39.0036354027013,-44.14517049061137,-49.680660273805906,8.5
-39.02079215820924,-44.15893705664908,-49.622796249103715,8.583333015441895
-39.03426752014766,-44.173248919137144,-49.569643272075275,8.666666984558105
-39.04908059819035,-44.18806906073602,-49.52208550742483,8.75
-39.05972936171913,-44.20318177810211,-49.48042208423479,8.833333015441895
-39.069975288566035,-44.218851333034515,-49.44442741621949,8.916666984558105
-39.07917755596221,-44.23511608181806,-49.414377910422274,9.0
-39.08646443013791,-44.25208669292443,-49.39092827177972,9.083333015441895
-39.09478741554986,-44.26890342347414,-49.37446815165262,9.166666984558105
-39.10432184300936,-44.28568828413726,-49.3635565178819,9.25
