lat,lon
-48.64796829223633,2.5
-48.64796829223633,2.5
-48.64796829223633,2.5
-48.64796829223633,2.5
-48.64796829223633,2.5
-48.64796829223633,2.5
-48.64796829223633,2.5
-48.64796829223633,2.5
-48.64796829223633,2.5
-48.64796829223633,2.5
-48.64796829223633,2.5
-48.64796829223633,2.5
-48.64796829223633,2.5
-48.64796829223633,2.5
-48.64796829223633,2.5
-48.64796829223633,2.5
-48.64796829223633,2.5
-48.64796829223633,2.5
-48.64796829223633,2.5
-48.64796829223633,2.5
-48.64796829223633,2.5
-48.64796829223633,2.5
-48.64796829223633,2.5
-48.64796829223633,2.5
-48.64796829223633,2.5
-48.64796829223633,2.5
-48.64796829223633,2.5
-48.64796829223633,2.5
-48.64796829223633,2.5
-48.64796829223633,2.5
-48.64796829223633,2.5
-48.64796829223633,2.5
-48.64796829223633,2.5
-48.64796829223633,2.5
-48.64796829223633,2.5
-48.64796829223633,2.5
-48.64796829223633,2.5
-48.64796829223633,2.5
-48.64796829223633,2.5
-48.64796829223633,2.5
-48.64796829223633,2.5
-48.64796829223633,2.5
-48.64796829223633,2.5
-48.64796829223633,2.5
-48.64796829223633,2.5
-48.64796829223633,2.5
-48.64796829223633,2.5
-48.64796829223633,2.5
-48.64796829223633,2.5
-48.64796829223633,2.5
-48.64796829223633,2.5
-48.64796829223633,2.5
-48.64796829223633,2.5
-48.64796829223633,2.5
-48.64796829223633,2.5
-48.64796829223633,2.5
-48.64796829223633,2.5
-48.64796829223633,2.5
-48.64796829223633,2.5
-48.64796829223633,2.5
-48.64796829223633,2.5
-48.64796829223633,2.5
-48.64796829223633,2.5
-48.64796829223633,2.5
-48.64796829223633,2.5
-48.64796829223633,2.5
-48.64796829223633,2.5
-48.64796829223633,2.5
-48.64796829223633,2.5
-48.64796829223633,2.5
-48.64796829223633,2.5
-48.64796829223633,2.5
-48.64796829223633,2.5
-48.64796829223633,2.5
-48.64796829223633,2.5
-48.64796829223633,2.5
-48.64796829223633,2.5
-48.64796829223633,2.5
-48.64796829223633,2.5
-48.64796829223633,2.5
-48.64796829223633,2.5
-48.64796829223633,2.5
-48.64796829223633,2.5
-48.64796829223633,2.5
-48.64796829223633,2.5
-48.64796829223633,2.5
-48.64796829223633,2.5
-48.64796829223633,2.5
-48.64796829223633,2.5
-48.64796829223633,2.5
-48.64796829223633,2.5
-48.64796829223633,2.5
-48.64796829223633,2.5
-48.64796829223633,2.5
-48.64796829223633,2.5
-48.64796829223633,2.5
-48.64796829223633,2.5
-48.64796829223633,2.5
-48.64796829223633,2.5
-48.64796829223633,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.4272575378418,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-48.20558547973633,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
-47.98295211791992,2.5
